Step,owner,plID,crop,mgt,harvest,GM,pot,steps_cult,suitability,steps_fallow,X,Y
12,8,12,G,lo,0.0,0.0,1.7399999999999998,0,1.5,4,58,22
12,39,1,C,lo,1350.0,241918.0,1.5,20,1.5,0,58,36
12,39,4,C,lo,1350.0,241918.0,1.5,13,1.5,0,58,37
12,39,11,M,lo,1800.0,111940.0,1.5,21,1.5,0,58,38
12,3,1,C,lo,1660.5,311780.5,1.845,8,1.5,0,58,39
12,6,2,C,lo,1633.5,305705.5,1.815,5,1.5,0,58,40
12,63,12,G,lo,729.0,145800.0,1.5,21,1.5,0,58,41
12,63,11,C,lo,1350.0,241918.0,1.5,14,1.5,0,58,42
12,56,1,C,lo,1350.0,241918.0,1.5,22,1.5,0,58,43
12,41,29,M,lo,1800.0,111940.0,1.5,19,1.5,0,58,44
12,41,14,M,lo,1800.0,111940.0,1.5,15,1.5,0,58,45
12,41,9,G,lo,729.0,145800.0,1.5,15,1.5,0,58,46
12,41,7,C,lo,1350.0,241918.0,1.5,22,1.5,0,58,47
12,41,10,M,lo,1800.0,111940.0,1.5,19,1.5,0,58,48
12,25,6,G,lo,729.0,145800.0,1.5,22,1.5,0,58,60
12,25,2,C,lo,1350.0,241918.0,1.5,22,1.5,0,58,61
12,25,4,C,lo,1350.0,241918.0,1.5,14,1.5,0,58,62
12,0,19,G,lo,925.83,185166.0,1.905,6,1.5,0,59,6
12,0,2,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,8,1.5,0,59,9
12,0,0,G,lo,889.38,177876.0,1.83,11,1.5,0,59,10
12,0,5,C,lo,1701.0,320893.0,1.8900000000000001,5,1.5,0,59,11
12,0,14,C,lo,1633.5,305705.5,1.815,12,1.5,0,59,12
12,0,6,G,lo,882.0899999999999,176417.99999999997,1.815,4,1.5,0,59,14
12,19,0,C,lo,1606.5,299630.5,1.785,11,1.5,0,59,15
12,19,14,M,lo,2160.0,145060.0,1.7999999999999998,12,1.5,0,59,16
12,8,1,G,lo,852.93,170586.0,1.755,6,1.5,0,59,20
12,0,10,M,lo,2178.0,146716.0,1.815,1,1.5,0,59,21
12,4,19,C,lo,1552.4999999999998,287480.49999999994,1.7249999999999999,5,1.5,0,59,34
12,7,3,M,lo,2106.0,140092.0,1.755,7,1.5,0,59,35
12,39,0,M,lo,1800.0,111940.0,1.5,15,1.5,0,59,36
12,39,2,C,lo,1350.0,241918.0,1.5,13,1.5,0,59,37
12,39,8,G,lo,729.0,145800.0,1.5,18,1.5,0,59,38
12,8,9,G,lo,874.8,174960.0,1.7999999999999998,8,1.5,0,59,39
12,3,2,G,lo,874.8,174960.0,1.7999999999999998,7,1.5,0,59,40
12,63,22,C,lo,1350.0,241918.0,1.5,14,1.5,0,59,41
12,63,18,G,lo,729.0,145800.0,1.5,16,1.5,0,59,42
12,56,6,M,lo,1800.0,111940.0,1.5,21,1.5,0,59,43
12,41,20,C,lo,1350.0,241918.0,1.5,14,1.5,0,59,44
12,41,11,G,lo,729.0,145800.0,1.5,21,1.5,0,59,45
12,41,4,G,lo,729.0,145800.0,1.5,17,1.5,0,59,46
12,41,0,M,lo,1800.0,111940.0,1.5,18,1.5,0,59,47
12,41,2,C,lo,1350.0,241918.0,1.5,18,1.5,0,59,48
12,41,8,M,lo,1800.0,111940.0,1.5,16,1.5,0,59,49
12,25,5,C,lo,1350.0,241918.0,1.5,19,1.5,0,59,59
12,25,1,G,lo,729.0,145800.0,1.5,22,1.5,0,59,60
12,0,7,M,lo,2322.0,159964.0,1.935,2,1.5,0,60,9
12,0,9,G,lo,918.5400000000001,183708.00000000003,1.8900000000000001,1,1.5,0,60,11
12,7,19,M,lo,2178.0,146716.0,1.815,6,1.5,0,60,14
12,3,4,M,lo,2142.0,143404.0,1.785,1,1.5,0,60,18
12,3,6,C,lo,1606.5,299630.5,1.785,0,1.5,7,60,22
12,60,5,C,hi,1660.5,311780.5,1.845,10,1.5,0,60,40
12,6,0,C,lo,1647.0,308743.0,1.83,7,1.5,0,60,41
12,3,11,G,lo,889.38,177876.0,1.83,8,1.5,0,60,43
12,41,17,G,lo,729.0,145800.0,1.5,20,1.5,0,60,44
12,41,5,G,lo,729.0,145800.0,1.5,17,1.5,0,60,45
12,41,6,C,lo,1350.0,241918.0,1.5,20,1.5,0,60,49
12,41,16,C,lo,1350.0,241918.0,1.5,20,1.5,0,60,50
12,0,22,C,lo,1781.9999999999998,339117.99999999994,1.9799999999999998,2,1.5,0,61,3
12,0,18,G,lo,925.83,185166.0,1.905,7,1.5,0,61,7
12,0,17,G,lo,911.25,182250.0,1.875,8,1.5,0,61,8
12,0,11,C,lo,1727.9999999999998,326967.99999999994,1.9199999999999997,0,1.5,16,61,10
12,7,18,C,lo,1660.5,311780.5,1.845,7,1.5,0,61,11
12,0,4,C,lo,1647.0,308743.0,1.83,6,1.5,0,61,12
12,0,8,C,lo,1660.5,311780.5,1.845,2,1.5,0,61,13
12,7,1,M,lo,2124.0,141748.0,1.77,10,1.5,0,61,14
12,7,0,M,lo,2087.9999999999995,138435.99999999997,1.7399999999999998,11,1.5,0,61,15
12,7,2,C,lo,1593.0,296593.0,1.77,8,1.5,0,61,16
12,7,4,M,lo,2106.0,140092.0,1.755,6,1.5,0,61,25
12,8,11,G,lo,852.93,170586.0,1.755,1,1.5,0,61,27
12,39,5,C,lo,1350.0,241918.0,1.5,13,1.5,0,61,36
12,39,7,G,lo,729.0,145800.0,1.5,21,1.5,0,61,37
12,8,0,M,lo,2124.0,141748.0,1.77,7,1.5,0,61,38
12,60,6,M,hi,2196.0,148372.0,1.83,3,1.5,0,61,40
12,3,16,M,lo,2214.0,150028.0,1.845,2,1.5,0,61,41
12,3,10,C,lo,1674.0,314818.0,1.8599999999999999,9,1.5,0,61,42
12,3,17,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,1,1.5,0,61,43
12,41,24,C,lo,1350.0,241918.0,1.5,22,1.5,0,61,44
12,41,1,C,lo,1350.0,241918.0,1.5,14,1.5,0,61,47
12,41,3,G,lo,729.0,145800.0,1.5,19,1.5,0,61,48
12,41,12,M,lo,1800.0,111940.0,1.5,22,1.5,0,61,49
12,41,21,G,lo,729.0,145800.0,1.5,13,1.5,0,61,50
12,25,3,C,lo,1350.0,241918.0,1.5,16,1.5,0,61,63
12,0,21,C,lo,1741.5,330005.5,1.935,3,1.5,0,62,5
12,0,20,M,lo,2286.0,156652.0,1.905,5,1.5,0,62,6
12,0,12,G,lo,933.1199999999999,186623.99999999997,1.9199999999999997,0,1.5,16,62,8
12,0,16,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,9,1.5,0,62,9
12,0,1,G,lo,882.0899999999999,176417.99999999997,1.815,10,1.5,0,62,12
12,0,3,C,lo,1647.0,308743.0,1.83,7,1.5,0,62,13
12,7,16,M,lo,2178.0,146716.0,1.815,9,1.5,0,62,14
12,7,15,M,lo,2142.0,143404.0,1.785,11,1.5,0,62,15
12,7,14,C,lo,1619.9999999999998,302667.99999999994,1.7999999999999998,12,1.5,0,62,17
12,7,10,C,lo,1350.0,241918.0,1.5,20,1.5,0,62,23
12,7,9,G,lo,729.0,145800.0,1.5,16,1.5,0,62,24
12,7,6,G,lo,729.0,145800.0,1.5,13,1.5,0,62,25
12,7,8,G,lo,729.0,145800.0,1.5,16,1.5,0,62,26
12,7,11,G,lo,729.0,145800.0,1.5,20,1.5,0,62,27
12,51,1,M,lo,1800.0,111940.0,1.5,14,1.5,0,62,37
12,47,7,C,lo,1619.9999999999998,302667.99999999994,1.7999999999999998,8,1.5,0,62,38
12,8,10,G,lo,874.8,174960.0,1.7999999999999998,7,1.5,0,62,40
12,3,3,C,lo,1660.5,311780.5,1.845,6,1.5,0,62,41
12,3,5,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,4,1.5,0,62,42
12,3,14,C,lo,1674.0,314818.0,1.8599999999999999,5,1.5,0,62,43
12,41,26,M,lo,1800.0,111940.0,1.5,19,1.5,0,62,44
12,41,13,M,lo,1800.0,111940.0,1.5,17,1.5,0,62,48
12,41,15,C,lo,1350.0,241918.0,1.5,22,1.5,0,62,49
12,7,17,M,lo,2196.0,148372.0,1.83,8,1.5,0,63,14
12,30,18,C,lo,1350.0,241918.0,1.5,15,1.5,0,63,17
12,30,12,M,lo,1800.0,111940.0,1.5,16,1.5,0,63,22
12,30,14,G,lo,729.0,145800.0,1.5,17,1.5,0,63,25
12,30,15,G,lo,729.0,145800.0,1.5,14,1.5,0,63,26
12,30,16,C,lo,1350.0,241918.0,1.5,21,1.5,0,63,27
12,51,0,C,lo,1350.0,241918.0,1.5,14,1.5,0,63,37
12,51,2,M,lo,1800.0,111940.0,1.5,21,1.5,0,63,38
12,51,5,M,lo,2214.0,150028.0,1.845,10,1.5,0,63,40
12,3,15,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,3,1.5,0,63,41
12,3,12,G,lo,896.67,179334.0,1.845,7,1.5,0,63,42
12,38,9,C,lo,1350.0,241918.0,1.5,14,1.5,0,63,43
12,38,14,G,lo,729.0,145800.0,1.5,15,1.5,0,63,44
12,41,23,C,lo,1350.0,241918.0,1.5,21,1.5,0,63,48
12,41,25,C,lo,1350.0,241918.0,1.5,16,1.5,0,63,49
12,0,23,G,lo,954.9899999999999,190997.99999999997,1.9649999999999999,1,1.5,0,64,2
12,30,9,G,lo,729.0,145800.0,1.5,14,1.5,0,64,22
12,30,8,C,lo,1350.0,241918.0,1.5,16,1.5,0,64,24
12,30,10,G,lo,729.0,145800.0,1.5,19,1.5,0,64,25
12,30,11,G,lo,729.0,145800.0,1.5,20,1.5,0,64,26
12,45,8,G,lo,729.0,145800.0,1.5,18,1.5,0,64,37
12,51,3,G,lo,729.0,145800.0,1.5,20,1.5,0,64,38
12,38,13,M,lo,1800.0,111940.0,1.5,22,1.5,0,64,40
12,38,6,C,lo,1350.0,241918.0,1.5,19,1.5,0,64,41
12,38,4,C,lo,1350.0,241918.0,1.5,14,1.5,0,64,42
12,38,2,C,lo,1350.0,241918.0,1.5,14,1.5,0,64,43
12,30,13,M,lo,1800.0,111940.0,1.5,20,1.5,0,65,18
12,30,4,M,lo,1800.0,111940.0,1.5,14,1.5,0,65,22
12,30,1,C,lo,1350.0,241918.0,1.5,18,1.5,0,65,23
12,30,3,M,lo,1800.0,111940.0,1.5,18,1.5,0,65,24
12,30,5,M,lo,1800.0,111940.0,1.5,16,1.5,0,65,25
12,30,6,C,lo,1350.0,241918.0,1.5,19,1.5,0,65,26
12,45,6,M,lo,1800.0,111940.0,1.5,15,1.5,0,65,36
12,3,13,M,lo,2232.0,151684.0,1.8599999999999999,6,1.5,0,65,38
12,38,11,M,lo,1800.0,111940.0,1.5,16,1.5,0,65,39
12,38,5,M,lo,1800.0,111940.0,1.5,17,1.5,0,65,40
12,38,0,M,lo,1800.0,111940.0,1.5,19,1.5,0,65,41
12,30,2,M,lo,1800.0,111940.0,1.5,22,1.5,0,66,20
12,45,0,M,lo,1800.0,111940.0,1.5,22,1.5,0,66,33
12,45,3,M,lo,1800.0,111940.0,1.5,13,1.5,0,66,34
12,38,7,G,lo,729.0,145800.0,1.5,14,1.5,0,66,39
12,38,1,C,lo,1350.0,241918.0,1.5,21,1.5,0,66,40
12,66,14,M,lo,1800.0,111940.0,1.5,16,1.5,0,66,58
12,66,10,G,lo,729.0,145800.0,1.5,21,1.5,0,66,60
12,66,15,G,lo,729.0,145800.0,1.5,17,1.5,0,66,61
12,65,16,G,lo,486.0,97200.0,1.0,17,1.0,0,67,21
12,65,15,M,lo,1200.0,56740.0,1.0,14,1.0,0,67,25
12,65,17,M,lo,1200.0,56740.0,1.0,14,1.0,0,67,26
12,45,1,M,lo,1800.0,111940.0,1.5,15,1.5,0,67,33
12,38,3,M,lo,1800.0,111940.0,1.5,13,1.5,0,67,39
12,29,16,G,lo,729.0,145800.0,1.5,13,1.5,0,67,52
12,66,9,M,lo,1800.0,111940.0,1.5,15,1.5,0,67,57
12,66,1,M,lo,1800.0,111940.0,1.5,17,1.5,0,67,59
12,66,4,C,lo,1350.0,241918.0,1.5,16,1.5,0,67,60
12,66,13,C,lo,1350.0,241918.0,1.5,13,1.5,0,67,61
12,30,0,G,lo,729.0,145800.0,1.5,15,1.5,0,68,19
12,65,13,G,lo,486.0,97200.0,1.0,13,1.0,0,68,20
12,65,11,M,lo,1200.0,56740.0,1.0,22,1.0,0,68,21
12,45,9,G,lo,729.0,145800.0,1.5,21,1.5,0,68,37
12,38,8,M,lo,1800.0,111940.0,1.5,15,1.5,0,68,38
12,29,13,G,lo,729.0,145800.0,1.5,15,1.5,0,68,50
12,29,10,C,lo,1350.0,241918.0,1.5,14,1.5,0,68,51
12,29,5,M,lo,1800.0,111940.0,1.5,18,1.5,0,68,52
12,29,11,C,lo,1350.0,241918.0,1.5,14,1.5,0,68,53
12,29,14,M,lo,1800.0,111940.0,1.5,19,1.5,0,68,54
12,66,18,G,lo,729.0,145800.0,1.5,15,1.5,0,68,56
12,66,6,M,lo,1800.0,111940.0,1.5,19,1.5,0,68,57
12,66,0,C,lo,1350.0,241918.0,1.5,17,1.5,0,68,58
12,66,19,C,lo,1350.0,241918.0,1.5,18,1.5,0,68,62
12,65,8,C,lo,900.0,140668.0,1.0,13,1.0,0,69,22
12,3,18,G,lo,0.0,0.0,1.875,0,1.5,13,69,37
12,29,4,M,lo,1800.0,111940.0,1.5,13,1.5,0,69,53
12,29,8,C,lo,1350.0,241918.0,1.5,18,1.5,0,69,54
12,66,8,G,lo,729.0,145800.0,1.5,18,1.5,0,69,57
12,66,3,G,lo,729.0,145800.0,1.5,21,1.5,0,69,58
12,66,2,G,lo,729.0,145800.0,1.5,15,1.5,0,69,59
12,66,5,C,lo,1350.0,241918.0,1.5,21,1.5,0,69,60
12,65,12,G,lo,486.0,97200.0,1.0,17,1.0,0,70,19
12,65,10,C,lo,900.0,140668.0,1.0,20,1.0,0,70,20
12,30,7,C,lo,1350.0,241918.0,1.5,19,1.5,0,70,29
12,30,17,C,lo,1350.0,241918.0,1.5,16,1.5,0,70,32
12,45,5,C,lo,1350.0,241918.0,1.5,14,1.5,0,70,34
12,45,2,C,lo,1727.9999999999998,326967.99999999994,1.9199999999999997,4,1.5,0,70,36
12,51,7,C,lo,1687.5,317855.5,1.875,7,1.5,0,70,37
12,29,2,G,lo,729.0,145800.0,1.5,18,1.5,0,70,53
12,29,6,C,lo,1350.0,241918.0,1.5,14,1.5,0,70,54
12,29,17,C,lo,1350.0,241918.0,1.5,13,1.5,0,70,55
12,29,21,M,lo,2196.0,148372.0,1.83,12,1.5,0,70,56
12,66,16,C,lo,1350.0,241918.0,1.5,17,1.5,0,70,57
12,66,11,M,lo,1800.0,111940.0,1.5,18,1.5,0,70,58
12,66,7,M,lo,1800.0,111940.0,1.5,14,1.5,0,70,59
12,66,12,G,lo,729.0,145800.0,1.5,20,1.5,0,70,60
12,65,18,M,lo,1200.0,56740.0,1.0,17,1.0,0,71,18
12,45,7,G,lo,729.0,145800.0,1.5,21,1.5,0,71,33
12,45,4,C,lo,1727.9999999999998,326967.99999999994,1.9199999999999997,4,1.5,0,71,35
12,51,6,G,lo,903.9599999999999,180791.99999999997,1.8599999999999999,9,1.5,0,71,36
12,29,3,G,lo,729.0,145800.0,1.5,16,1.5,0,71,53
12,29,12,G,lo,729.0,145800.0,1.5,15,1.5,0,71,54
12,29,19,G,lo,729.0,145800.0,1.5,22,1.5,0,71,55
12,29,0,M,lo,2214.0,150028.0,1.845,11,1.5,0,71,57
12,66,17,G,lo,729.0,145800.0,1.5,14,1.5,0,71,59
12,65,5,C,lo,900.0,140668.0,1.0,14,1.0,0,72,23
12,65,6,G,lo,486.0,97200.0,1.0,20,1.0,0,72,24
12,38,12,C,lo,1350.0,241918.0,1.5,22,1.5,0,72,40
12,29,7,M,lo,1800.0,111940.0,1.5,17,1.5,0,72,52
12,29,9,C,lo,1350.0,241918.0,1.5,18,1.5,0,72,53
12,29,15,C,lo,1350.0,241918.0,1.5,13,1.5,0,72,54
12,16,11,C,lo,1714.5,323930.5,1.905,5,1.5,0,72,55
12,16,0,G,lo,896.67,179334.0,1.845,10,1.5,0,72,56
12,21,10,C,lo,1674.0,314818.0,1.8599999999999999,9,1.5,0,72,58
12,65,7,M,lo,1200.0,56740.0,1.0,17,1.0,0,73,23
12,1,18,G,lo,889.38,177876.0,1.83,12,1.5,0,73,33
12,1,26,C,lo,1754.9999999999998,333042.99999999994,1.9499999999999997,2,1.5,0,73,36
12,38,10,G,lo,729.0,145800.0,1.5,13,1.5,0,73,43
12,29,18,G,lo,729.0,145800.0,1.5,17,1.5,0,73,52
12,16,12,M,lo,0.0,0.0,1.9799999999999998,0,1.5,20,73,58
12,21,0,C,lo,1660.5,311780.5,1.845,11,1.5,0,73,59
12,29,1,M,lo,2214.0,150028.0,1.845,11,1.5,0,73,60
12,65,19,M,lo,1200.0,56740.0,1.0,20,1.0,0,74,19
12,65,14,C,lo,900.0,140668.0,1.0,22,1.0,0,74,20
12,65,9,C,lo,900.0,140668.0,1.0,17,1.0,0,74,23
12,1,10,C,lo,1727.9999999999998,326967.99999999994,1.9199999999999997,4,1.5,0,74,35
12,1,25,M,lo,2322.0,159964.0,1.935,3,1.5,0,74,37
12,1,1,C,lo,1674.0,314818.0,1.8599999999999999,10,1.5,0,74,42
12,1,7,M,lo,2286.0,156652.0,1.905,5,1.5,0,75,34
12,43,4,C,lo,1350.0,241918.0,1.5,15,1.5,0,75,36
12,43,1,M,lo,1800.0,111940.0,1.5,18,1.5,0,75,37
12,43,6,C,lo,1350.0,241918.0,1.5,19,1.5,0,75,38
12,1,13,G,lo,954.9899999999999,190997.99999999997,1.9649999999999999,1,1.5,0,75,41
12,44,5,C,hi,1647.0,308743.0,1.83,12,1.5,0,75,42
12,43,0,C,lo,1350.0,241918.0,1.5,18,1.5,0,76,36
12,43,2,G,lo,729.0,145800.0,1.5,17,1.5,0,76,38
12,16,10,C,lo,1647.0,308743.0,1.83,11,1.5,0,76,59
12,37,14,C,lo,1350.0,241918.0,1.5,16,1.5,0,76,61
12,37,8,M,lo,1800.0,111940.0,1.5,14,1.5,0,76,62
12,37,13,C,lo,1350.0,241918.0,1.5,14,1.5,0,76,63
12,65,2,G,lo,729.0,145800.0,1.5,18,1.5,0,77,15
12,43,3,G,lo,729.0,145800.0,1.5,21,1.5,0,77,37
12,43,5,M,lo,1800.0,111940.0,1.5,15,1.5,0,77,38
12,54,0,M,lo,1800.0,111940.0,1.5,13,1.5,0,77,39
12,44,8,M,lo,0.0,0.0,1.9649999999999999,0,1.5,19,77,44
12,44,1,M,hi,2286.0,156652.0,1.905,5,1.5,0,77,45
12,44,0,C,hi,1350.0,241918.0,1.5,17,1.5,0,77,50
12,37,5,C,lo,1350.0,241918.0,1.5,16,1.5,0,77,61
12,37,2,G,lo,729.0,145800.0,1.5,14,1.5,0,77,62
12,37,7,M,lo,1800.0,111940.0,1.5,19,1.5,0,77,63
12,37,12,M,lo,1800.0,111940.0,1.5,18,1.5,0,77,64
12,65,1,G,lo,729.0,145800.0,1.5,16,1.5,0,78,17
12,1,2,C,lo,1687.5,317855.5,1.875,8,1.5,0,78,37
12,54,1,G,lo,729.0,145800.0,1.5,20,1.5,0,78,38
12,21,9,G,lo,889.38,177876.0,1.83,12,1.5,0,78,43
12,44,2,C,hi,1350.0,241918.0,1.5,20,1.5,0,78,48
12,31,23,C,lo,1350.0,241918.0,1.5,14,1.5,0,78,50
12,31,21,M,lo,1800.0,111940.0,1.5,16,1.5,0,78,51
12,31,15,C,lo,1350.0,241918.0,1.5,15,1.5,0,78,52
12,31,11,M,lo,1800.0,111940.0,1.5,17,1.5,0,78,54
12,31,12,C,lo,1350.0,241918.0,1.5,16,1.5,0,78,55
12,37,0,G,lo,729.0,145800.0,1.5,14,1.5,0,78,61
12,37,1,C,lo,1350.0,241918.0,1.5,20,1.5,0,78,63
12,37,10,G,lo,729.0,145800.0,1.5,22,1.5,0,78,64
12,65,3,G,lo,729.0,145800.0,1.5,19,1.5,0,79,17
12,10,6,M,lo,1800.0,111940.0,1.5,22,1.5,0,79,18
12,65,0,C,lo,1350.0,241918.0,1.5,17,1.5,0,79,27
12,65,4,M,lo,1800.0,111940.0,1.5,14,1.5,0,79,29
12,1,16,G,lo,954.9899999999999,190997.99999999997,1.9649999999999999,0,1.5,19,79,37
12,1,24,M,lo,2286.0,156652.0,1.905,5,1.5,0,79,38
12,1,21,C,lo,1687.5,317855.5,1.875,8,1.5,0,79,39
12,44,6,G,hi,903.9599999999999,180791.99999999997,1.8599999999999999,9,1.5,0,79,40
12,44,3,G,hi,925.83,185166.0,1.905,5,1.5,0,79,44
12,31,19,C,lo,1350.0,241918.0,1.5,21,1.5,0,79,49
12,31,9,M,lo,1800.0,111940.0,1.5,16,1.5,0,79,50
12,31,4,G,lo,729.0,145800.0,1.5,19,1.5,0,79,51
12,31,1,C,lo,1350.0,241918.0,1.5,13,1.5,0,79,52
12,21,5,M,lo,1800.0,111940.0,1.5,14,1.5,0,79,53
12,21,3,M,lo,1800.0,111940.0,1.5,20,1.5,0,79,54
12,31,20,G,lo,729.0,145800.0,1.5,18,1.5,0,79,59
12,37,15,G,lo,729.0,145800.0,1.5,16,1.5,0,79,60
12,37,6,C,lo,1350.0,241918.0,1.5,14,1.5,0,79,61
12,37,3,C,lo,1350.0,241918.0,1.5,20,1.5,0,79,62
12,37,4,M,lo,1800.0,111940.0,1.5,18,1.5,0,79,63
12,10,5,C,lo,1350.0,241918.0,1.5,16,1.5,0,80,19
12,10,4,G,lo,729.0,145800.0,1.5,22,1.5,0,80,24
12,1,8,G,lo,925.83,185166.0,1.905,5,1.5,0,80,37
12,16,9,C,lo,1647.0,308743.0,1.83,12,1.5,0,80,44
12,31,25,M,lo,1800.0,111940.0,1.5,13,1.5,0,80,47
12,31,14,G,lo,729.0,145800.0,1.5,21,1.5,0,80,48
12,31,6,G,lo,729.0,145800.0,1.5,19,1.5,0,80,49
12,21,7,G,lo,729.0,145800.0,1.5,15,1.5,0,80,50
12,16,7,C,lo,1350.0,241918.0,1.5,15,1.5,0,80,51
12,16,3,G,lo,729.0,145800.0,1.5,18,1.5,0,80,52
12,16,5,C,lo,1350.0,241918.0,1.5,18,1.5,0,80,53
12,21,1,G,lo,729.0,145800.0,1.5,16,1.5,0,80,54
12,31,8,M,lo,1800.0,111940.0,1.5,19,1.5,0,80,59
12,31,13,M,lo,1800.0,111940.0,1.5,22,1.5,0,80,60
12,37,9,C,lo,1350.0,241918.0,1.5,14,1.5,0,80,62
12,37,11,C,lo,1350.0,241918.0,1.5,16,1.5,0,80,63
12,10,2,G,lo,969.5699999999998,193913.99999999997,1.9949999999999997,0,1.5,21,81,19
12,10,7,M,lo,1800.0,111940.0,1.5,13,1.5,0,81,23
12,1,6,G,lo,925.83,185166.0,1.905,6,1.5,0,81,25
12,1,11,G,lo,947.6999999999998,189539.99999999997,1.9499999999999997,2,1.5,0,81,27
12,35,9,G,lo,729.0,145800.0,1.5,15,1.5,0,81,29
12,1,19,M,lo,2214.0,150028.0,1.845,11,1.5,0,81,40
12,44,7,M,hi,2286.0,156652.0,1.905,5,1.5,0,81,43
12,14,0,M,lo,2178.0,146716.0,1.815,11,1.5,0,81,44
12,31,17,M,lo,1800.0,111940.0,1.5,17,1.5,0,81,47
12,31,2,M,lo,1800.0,111940.0,1.5,19,1.5,0,81,48
12,21,4,M,lo,1800.0,111940.0,1.5,15,1.5,0,81,49
12,16,6,C,lo,1350.0,241918.0,1.5,13,1.5,0,81,50
12,16,2,G,lo,729.0,145800.0,1.5,21,1.5,0,81,51
12,16,1,M,lo,1800.0,111940.0,1.5,18,1.5,0,81,53
12,31,3,M,lo,1800.0,111940.0,1.5,17,1.5,0,81,60
12,31,16,G,lo,729.0,145800.0,1.5,21,1.5,0,81,61
12,14,1,G,lo,889.38,177876.0,1.83,10,1.5,0,81,62
12,10,9,G,lo,889.38,177876.0,1.83,12,1.5,0,82,20
12,10,10,C,lo,1660.5,311780.5,1.845,11,1.5,0,82,22
12,1,20,G,lo,911.25,182250.0,1.875,9,1.5,0,82,26
12,1,12,G,lo,947.6999999999998,189539.99999999997,1.9499999999999997,2,1.5,0,82,27
12,35,10,M,lo,1800.0,111940.0,1.5,22,1.5,0,82,28
12,35,4,C,lo,1350.0,241918.0,1.5,14,1.5,0,82,29
12,1,3,G,lo,918.5400000000001,183708.00000000003,1.8900000000000001,7,1.5,0,82,32
12,1,28,M,lo,0.0,0.0,1.9649999999999999,0,1.5,19,82,36
12,1,9,C,lo,1727.9999999999998,326967.99999999994,1.9199999999999997,4,1.5,0,82,41
12,31,5,M,lo,1800.0,111940.0,1.5,22,1.5,0,82,47
12,21,6,M,lo,1800.0,111940.0,1.5,13,1.5,0,82,48
12,21,2,M,lo,1800.0,111940.0,1.5,19,1.5,0,82,49
12,16,4,C,lo,1350.0,241918.0,1.5,22,1.5,0,82,50
12,14,13,C,lo,1350.0,241918.0,1.5,20,1.5,0,82,51
12,14,12,C,lo,1350.0,241918.0,1.5,15,1.5,0,82,52
12,14,10,G,lo,729.0,145800.0,1.5,13,1.5,0,82,53
12,14,6,C,lo,1350.0,241918.0,1.5,16,1.5,0,82,54
12,31,7,M,lo,1800.0,111940.0,1.5,16,1.5,0,82,61
12,31,18,C,lo,1350.0,241918.0,1.5,20,1.5,0,82,62
12,68,0,M,lo,1800.0,111940.0,1.5,13,1.5,0,83,16
12,10,3,G,lo,969.5699999999998,193913.99999999997,1.9949999999999997,0,1.5,21,83,22
12,10,0,M,lo,2232.0,151684.0,1.8599999999999999,10,1.5,0,83,23
12,10,1,C,lo,1714.5,323930.5,1.905,7,1.5,0,83,24
12,1,23,G,lo,925.83,185166.0,1.905,6,1.5,0,83,25
12,35,7,C,lo,1350.0,241918.0,1.5,20,1.5,0,83,28
12,35,0,C,lo,1350.0,241918.0,1.5,13,1.5,0,83,29
12,35,1,G,lo,729.0,145800.0,1.5,17,1.5,0,83,31
12,35,8,C,lo,1350.0,241918.0,1.5,19,1.5,0,83,32
12,14,8,G,lo,729.0,145800.0,1.5,13,1.5,0,83,50
12,14,4,C,lo,1350.0,241918.0,1.5,17,1.5,0,83,51
12,14,3,M,lo,1800.0,111940.0,1.5,16,1.5,0,83,52
12,31,0,M,lo,1800.0,111940.0,1.5,18,1.5,0,83,61
12,31,10,G,lo,729.0,145800.0,1.5,18,1.5,0,83,62
12,31,24,M,lo,1800.0,111940.0,1.5,16,1.5,0,83,63
12,10,11,G,lo,918.5400000000001,183708.00000000003,1.8900000000000001,8,1.5,0,84,20
12,12,24,G,lo,911.25,182250.0,1.875,9,1.5,0,84,26
12,1,5,M,lo,2286.0,156652.0,1.905,6,1.5,0,84,28
12,35,5,C,lo,1350.0,241918.0,1.5,14,1.5,0,84,29
12,35,2,C,lo,1350.0,241918.0,1.5,13,1.5,0,84,30
12,35,3,C,lo,1350.0,241918.0,1.5,14,1.5,0,84,31
12,35,11,M,lo,1800.0,111940.0,1.5,19,1.5,0,84,32
12,12,12,M,lo,2286.0,156652.0,1.905,5,1.5,0,84,34
12,31,22,G,lo,729.0,145800.0,1.5,16,1.5,0,84,63
12,1,15,M,lo,2375.9999999999995,164931.99999999997,1.9799999999999998,0,1.5,20,85,23
12,35,6,G,lo,729.0,145800.0,1.5,17,1.5,0,85,30
12,35,12,G,lo,729.0,145800.0,1.5,14,1.5,0,85,31
12,1,4,G,lo,918.5400000000001,183708.00000000003,1.8900000000000001,7,1.5,0,85,34
12,1,0,G,lo,896.67,179334.0,1.845,11,1.5,0,85,36
12,23,10,G,lo,911.25,182250.0,1.875,9,1.5,0,86,19
12,1,27,C,lo,1768.4999999999998,336080.49999999994,1.9649999999999999,1,1.5,0,86,27
